p_recall,timestamp,delta,user_id,learning_language,ui_language,lexeme_id,lexeme_string,history_seen,history_correct,session_seen,session_correct
1.0,1362852485,10685,u:gonm,en,pt,b968b069e4e2c04848e9f8924e34c031,we/prpers<prn><subj><p1><mf><pl>,188,174,1,1
1.0,1362190378,79469,u:hAMC,de,en,bc132fa899e138377a3d89eb3125a2f1,habe/haben<vbhaver><pri><p1><sg>,23,23,1,1
1.0,1362227505,47,u:ifXm,en,pt,cdfecc9247566d40bb964a218c54c783,drink/drink<vblex><pres>,44,37,1,1
1.0,1362234099,2498879,u:hmyM,de,en,a6834806c43ea1be9eb3e4fdae6f98db,apfel/apfel<n><m><sg><nom>,2,2,3,3
1.0,1362925337,1249,u:hjqb,en,pt,e5f2357532c98ffe4d56cd17b08fbb02,like/like<vblex><pres>,6,6,1,1
1.0,1362599876,2192573,u:gxq6,it,en,f3a650fe9fb5a88cd459adcd8945d789,ed/ed<cnjcoo>,3,2,2,2
1.0,1363003810,60140,u:g2Ev,en,es,5abb5aca87c59b9040e6579c511f1f12,today/today<adv>,27,25,1,1
1.0,1362518157,1736542,u:gTup,en,pt,099dfb07f4ace185b82838c1fb5781ff,sugar/sugar<n><sg>,7,7,1,1
1.0,1363049934,4253689,u:gyhX,it,en,bb9da12f6d3d7c131486d648cdc75bda,colazione/colazione<n><f><sg>,2,2,1,1
1.0,1362302618,993920,u:hdux,es,en,d157a2149034333f421bed0320e316dc,hoy/hoy<adv>,5,5,1,1
0.0,1362434582,353,u:hVNp,fr,en,5b714a6b291731d4b753c6372cde357a,manges/manger<vblex><pri><p2><sg>,5,3,1,0
1.0,1362508718,1172647,u:hzlV,es,en,ddba444a359006164704196b39c87a1b,carta/carta<n><f><sg>,14,12,2,2
1.0,1362670566,15629992,u:cjt1,es,en,2d8e4defa44f2512883a85f2c0ea46b4,ropa/ropa<n><f><sg>,5,5,1,1
1.0,1362555971,145530,u:idIC,pt,en,b70b44f07b89cc7c5ac2626029a8952a,<*sf>/sapato<n><m><*numb>,4,4,1,1
1.0,1362333676,71223,u:hMDw,es,en,1d82fa60ebcc219cea70d4375a404a5c,bebe/beber<vblex><pri><p3><sg>,28,27,4,4
1.0,1363036148,477,u:i8aA,en,es,74b2ac77cf1b5c548dee1241dd3667b9,cheese/cheese<n><sg>,5,4,1,1
1.0,1363046411,91519,u:i6qi,en,es,81d3f527c32966c66d91396f06430cf8,elephant/elephant<n><sg>,1,1,3,3
1.0,1362396934,215252,u:ihF3,es,en,84d1525ced1b7226ebdae73da9269b25,habla/hablar<vblex><pri><p3><sg>,15,13,1,1
1.0,1362792212,165,u:cpBu,en,es,2b97dce464f0a69324ffd2955a7eff1f,our/our<det><pos><sp>,2578,2438,1,1
0.0,1362948865,82602,u:gPr4,en,es,601be72748838f924f865120aa89fc28,wednesday/wednesday<n><sg>,2,2,1,0
1.0,1362759524,305,u:hFNT,es,en,cea25080ac57e5c12f7e0676f70a54df,escribe/escribir<vblex><pri><p3><sg>,10,9,1,1
0.0,1362490102,2909915,u:gzP0,en,es,805dbcfa1b6f0319d3f6c4cf23d86987,among/among<pr>,3,3,1,0
1.0,1362529664,71934,u:iYUv,es,en,86584daef5933b284384453795bbf0ed,hombre/hombre<n><m><sg>,4,4,4,4
1.0,1362114185,186,u:iK4U,it,en,905beb33d0724056cf9f5fdaedf5ea3f,sei/essere<vbser><pri><p2><sg>,14,12,4,4
0.0,1362456232,369270,u:io8x,en,es,678bfa5d0ccd050c12395a792abaff12,i/prpers<prn><subj><p1><mf><sg>,11,10,1,0
0.666666666667,1362737096,568754,u:iPXu,it,en,b52aafeb61ab9c1136d02a3e8e0a0fdc,scrivono/scrivere<vblex><pri><p3><pl>,3,1,3,2
1.0,1362611813,358,u:h70Z,de,en,7dfd7086f3671685e2cf1c1da72796d7,die/die<det><def><f><sg><nom>,44,40,1,1
1.0,1362585305,96788,u:iWz8,en,es,384ecdedd0e8caea25f8ba4e2798bf2b,orange/orange<adj>,2,2,4,4
1.0,1362326857,190,u:eTud,fr,en,e91876cb0a2cc5af89c2b98a1941636d,lion/lion<n><m><sg>,7,4,1,1
1.0,1362653123,67644,u:gm7Y,de,en,1bacf218eaaf9f944e525f7be9b31899,kind/kind<n><nt><sg><nom>,37,34,1,1
1.0,1362626858,14513,u:i0KN,es,en,7d22860d8b51d67c932fe10dfce59dc2,tomate/tomate<n><m><sg>,1,1,1,1
1.0,1362306835,85627,u:in93,de,en,76390c1350a8dac31186187e2fe1e178,lernt/lernen<vblex><pri><p3><sg>,13,12,3,3
1.0,1362970512,4314,u:bdD0,en,es,4adf5cd40d521b02a9cc241bf3adc6bb,have/have<vblex><inf>,24,23,1,1
1.0,1362674676,1633766,u:hU1k,es,en,ab426467ad66b8f4b6adf76f6f245ae5,nuestro/nuestro<det><pos><m><sg>,7,7,1,1
0.0,1363010175,830,u:g-y3,es,en,914cdef002ed661360e8ecfa6e90a56f,ahora/ahora<adv>,6,5,1,0
1.0,1362942032,2191,u:ew5o,en,es,d5efc552aaea3109eb5388aa1ec8673d,the/the<det><def><sp>,5,4,1,1
1.0,1362960440,212,u:i2oV,de,en,57457e31abab4aef08489362a8ac1130,trinke/trinken<vblex><pri><p1><sg>,24,23,4,4
1.0,1362615040,605443,u:f65f,en,pt,80fa96d931f22e78c4a1dd78eff7c9ed,beach/beach<n><sg>,3,3,1,1
1.0,1362625888,188066,u:ip4T,fr,en,8f1dc808b41b08007d5e66978fd78a4d,mange/manger<vblex><pri><p3><sg>,7,7,1,1
1.0,1362534292,182,u:iwMw,de,en,ba88540d7ce79d5bf8353405fd321f0a,brot/brot<n><nt><sg><acc>,7,7,1,1
0.666666666667,1362845472,916742,u:h2TJ,fr,en,146fa232459ae25f817416576569a73e,ce/ce<prn><tn><nt>,4,3,3,2
1.0,1362510249,135,u:dxjz,en,es,91e1f511d532b80f8ef3fca752f3a237,fish/fish<n><sg>,14,14,1,1
1.0,1362598559,775392,u:dwFt,fr,en,c9a1cca8ad59af6d396637949446c6fc,jeune/jeune<adj><mf><sg>,6,5,1,1
1.0,1362470652,669,u:h3OI,en,es,0d9244f805fd55af1281a1bcb1a2cba6,and/and<cnjcoo>,150,134,1,1
1.0,1362270754,382530,u:idpF,fr,en,eac0a6e012ae1793120d137c1d0b6596,vous/vous<prn><tn><p2><mf><pl>,4,4,1,1
1.0,1362172637,1213057,u:h53L,es,en,38b770e66595fea718366523b4f7db3f,libro/libro<n><m><sg>,3,3,2,2
1.0,1362274673,1762568,u:g2so,pt,en,2f3f88cef849e6a148c1880373e98627,peixe/peixe<n><m><sg>,11,10,1,1
1.0,1362705527,652,u:eWOR,en,es,100164559946674138e97c1e3830ccf4,child/child<n><sg>,14,13,1,1
1.0,1362115371,1529,u:ADl,pt,en,8c4206ec65f18832087af35affa7b2fd,<*sf>/sujo<adj><*gndr><*numb>,2,1,2,2
1.0,1363001643,203,u:hDV9,es,en,05b4e4c3500b553a2439c810f0771392,pato/pato<n><m><sg>,8,8,1,1
1.0,1363014494,513762,u:fQIQ,en,es,781b81760d3030454f97f95d142db777,with/with<pr>,10,10,1,1
1.0,1362608366,260177,u:hyVH,es,en,1d82fa60ebcc219cea70d4375a404a5c,bebe/beber<vblex><pri><p3><sg>,10,7,5,5
1.0,1362307788,603066,u:iphb,es,en,84e18e86c58e8e61d687dfa06b3aaa36,soy/ser<vbser><pri><p1><sg>,8,7,3,3
1.0,1362912700,2903247,u:fRP9,en,es,4a0c63032f2e08aad0e0fec5d9d7c3c8,touching/touch<vblex><pprs>,4,4,3,3
0.0,1362237262,1384,u:gvoY,pt,en,69fdb2b105eff102b3dc8d3b3f3e1e62,de/de<pr>,4,3,1,0
1.0,1362683373,280,u:iwqm,en,pt,547bb1812414cec172b0afef5ca93fce,girl/girl<n><sg>,45,43,4,4
1.0,1362522030,480800,u:izkz,fr,en,531277bb907bd0b1dee4ae928dd2832d,<*sf>/être<vbser><pri><*pers><*numb>,47,43,1,1
1.0,1362692755,338,u:ih5A,en,es,a826c47947d68549fa81e19cafa57ba0,eat/eat<vblex><pres>,22,21,1,1
1.0,1362323082,350,u:gkS7,en,es,6adc0931856a15eea1af83f82e1900f4,executive/executive<n><sg>,2,2,1,1
0.5,1362417426,168606,u:fqeg,fr,en,65675f993b9cdc38918837f561a70625,l'/le<det><def><mf><sg>,27,21,2,1
1.0,1362717108,4579752,u:f-nf,es,en,2183326772866ddd4f488440d562991b,sopa/sopa<n><f><sg>,2,2,1,1
1.0,1362603180,2236,u:iUR0,it,en,f5bc4621130722269115f852924eb136,uccello/uccello<n><m><sg>,4,4,1,1
1.0,1362222779,36184,u:fTA2,es,en,faa6fd18132b358958e440322ee82b4b,lee/leer<vblex><pri><p3><sg>,70,62,3,3
1.0,1362644420,78250,u:hIvz,de,en,1bb8aab6f857201d04364f1239756111,lehrer/lehrer<n><m><sg><acc>,8,8,2,2
1.0,1362709170,5853,u:eemY,en,es,d5efc552aaea3109eb5388aa1ec8673d,the/the<det><def><sp>,4,4,3,3
0.666666666667,1362763689,1370647,u:fcV2,de,en,f804038329c1d0fe7a0a42c5f38b2081,lernst/lernen<vblex><pri><p2><sg>,8,7,3,2
1.0,1362854087,517555,u:cCAa,es,en,4a053e65555d1325c3ff3e618239606e,y/y<cnjcoo>,185,179,2,2
1.0,1362346127,517811,u:iwd5,es,en,949dcde4140ed63db24a73573f6ce7ea,gato/gato<n><m><sg>,3,3,1,1
1.0,1362501586,1088745,u:g30N,pt,en,0dd6934ef0f42a5151850fa8ca018c2c,és/ser<vbser><pri><p2><sg>,23,20,1,1
1.0,1363025039,606065,u:il05,en,es,529445ad4ea7fd18139ccdabce01ad06,reply/reply<n><sg>,7,5,3,3
1.0,1362975986,442034,u:i1fV,en,es,142ad0f32d08728de0f9955df5b83f32,an/a<det><ind><sg>,4,3,6,6
1.0,1362753813,1209569,u:g4Vq,es,en,2183326772866ddd4f488440d562991b,sopa/sopa<n><f><sg>,2,2,1,1
0.0,1362193561,810268,u:h-ze,de,en,0cf63ffe3dda158bc3dbd55682b355ae,frau/frau<n><f><sg><nom>,13,10,2,0
1.0,1362694191,204,u:idXn,en,pt,0e38de7c261a4377bfc5cf1666458cad,feel/feel<vblex><pres>,4,4,1,1
1.0,1362748458,76777,u:e6tw,de,en,c740371069e2aed16150e20995eedc94,feuerwehr/feuer<n>,2,1,2,2
1.0,1362812122,175029,u:i4jE,en,pt,928787744a962cd4ec55c1b22cedc913,eats/eat<vblex><pri><p3><sg>,21,19,1,1
1.0,1362139099,210,u:iakb,en,pt,0d9244f805fd55af1281a1bcb1a2cba6,and/and<cnjcoo>,14,14,3,3
1.0,1362900850,445,u:jaUO,de,en,a6834806c43ea1be9eb3e4fdae6f98db,apfel/apfel<n><m><sg><nom>,5,5,1,1
1.0,1363019703,427427,u:Fn2,de,en,306fcf04f2bb44ed74798ae3007a3f60,sehen/sehen<vblex><pri><p1><pl>,16,16,4,4
1.0,1362099105,2151017,u:hvi3,en,es,72e1760c452153c6732f748722d85535,remember/remember<vblex><pres>,3,3,3,3
0.5,1363063636,412,u:i_UR,de,en,f0018f1d6164d3c67265ca716588f7cb,es/es<prn><p3><nt><sg><nom>,4,2,2,1
1.0,1362447642,259,u:eUAO,en,pt,768f410a8fc1caa64ee36071082a231c,animal/animal<n><sg>,6,5,2,2
0.0,1362402050,169314,u:iPAz,fr,en,65675f993b9cdc38918837f561a70625,l'/le<det><def><mf><sg>,8,6,1,0
1.0,1362624808,999,u:gX0j,it,en,d7dcff5c5fd3b559455102d490fc5e6b,<*sf>/busta<n><f><*numb>,4,4,1,1
1.0,1363033852,2676,u:hm5n,en,pt,b968b069e4e2c04848e9f8924e34c031,we/prpers<prn><subj><p1><mf><pl>,24,20,2,2
1.0,1362656789,477,u:hl15,es,en,c84476c460737d9fb905dca3d35ec995,niños/niño<n><m><pl>,19,18,1,1
1.0,1362759445,392,u:iieO,en,es,be2ec2c393a6049b9e1928af32c3cf08,your/your<det><pos><sp>,7,4,2,2
1.0,1362445415,267072,u:iQlW,es,en,958e352cb64f78feed5afb5b95657dbe,eres/ser<vbser><pri><p2><sg>,4,3,5,5
0.833333333333,1362583676,170419,u:iLv9,es,en,38b770e66595fea718366523b4f7db3f,libro/libro<n><m><sg>,7,6,6,5
1.0,1362946869,448,u:fkqX,en,es,697673b545e387c2b01b113d062bc825,french/french<adj>,7,7,2,2
0.0,1362420152,1829461,u:dZdP,en,es,b060304086223feeab02b99b2501276b,that/that<prn><tn><mf><sg>,3,3,1,0
1.0,1362990049,133023,u:hEBK,fr,en,12157a474f4722909b9a08dc004b8e2d,enfant/enfant<n><mf><sg>,11,10,1,1
0.0,1362971805,4184,u:hTp_,es,en,a296a278d774a2987ef34a4a463cbce5,tiene/tener<vblex><pri><p3><sg>,30,27,1,0
1.0,1362923390,498,u:c6j9,en,es,390ca9c2868c14c5616c460e4f31762c,women/woman<n><pl>,13,13,1,1
1.0,1362219482,1189,u:g7y7,en,es,64ed3781535dc08c6c0444f7c566c5a8,may/may<n><sg>,8,8,2,2
1.0,1362571242,90669,u:iUdf,it,en,96ed34b4722d866997d35cc228e04d49,piatto/piatto<n><m><sg>,4,3,1,1
1.0,1362788357,337252,u:-b,en,es,8604eb68cfbda564312fe40ff4d5fdb0,mother/mother<n><sg>,79,75,1,1
1.0,1362855045,556,u:fRDZ,en,es,0d9244f805fd55af1281a1bcb1a2cba6,and/and<cnjcoo>,33,30,1,1
0.0,1362335471,12221,u:iQCk,en,es,a826c47947d68549fa81e19cafa57ba0,eat/eat<vblex><pres>,13,10,1,0
1.0,1362853566,158537,u:i3W0,en,es,a12914b821497cf027e9a10443a50e76,whenever/whenever<cnjsub>,5,4,7,7
1.0,1362567132,5240047,u:fUKr,es,en,2dfe022dbb72b561bf0a34ac768502b3,escribo/escribir<vblex><pri><p1><sg>,3,3,2,2
1.0,1362597663,458,u:gxZF,en,pt,6b945b144608aa4e5b254baf20e2be77,cat/cat<n><sg>,23,20,2,2
1.0,1362519739,613,u:c7mK,en,es,45b3b756380a85c42675d5fd64a4e432,lemon/lemon<n><sg>,5,4,1,1
1.0,1362347714,89034,u:izo7,es,en,f423850a19d3a8b7f7c206c2a9dfa733,persona/persona<n><f><sg>,3,3,1,1
1.0,1362537865,151,u:hWhC,es,en,88b83603f8245577a390a7cb07cf6f37,<*sf>/plato<n><m><*numb>,2,1,1,1
0.8,1363036845,753174,u:iHzH,en,es,335fe9380e553c323369a8509bcc00f6,reads/read<vblex><pri><p3><sg>,3,3,5,4
1.0,1362707522,1149,u:h5qW,es,en,38b770e66595fea718366523b4f7db3f,libro/libro<n><m><sg>,10,10,1,1
1.0,1363057418,329699,u:iEri,it,en,11dd28d6b069f60bb8b0ddf9cb17e20f,scrivo/scrivere<vblex><pri><p1><sg>,3,3,2,2
1.0,1363050875,104686,u:i4NH,es,en,1f2dcf83930d22a2e730a57b9847aeda,libros/libro<n><m><pl>,4,4,4,4
1.0,1362651337,241,u:goGk,pt,en,d4dac55a1287c2a69be4991a31c9c23c,<*sf>/apertar<vblex><pp><*gndr><*numb>,2,2,2,2
1.0,1363012703,68018,u:fXry,es,en,522bd57ddf7e97296b9fa2dbade64596,poco/poco<adv>,8,7,2,2
1.0,1362699537,2515730,u:gQs5,en,pt,55f383178cf0fdc463ef1ebf91bd288d,milk/milk<n><sg>,53,48,2,2
1.0,1362281415,2265,u:iTai,de,en,7dfd7086f3671685e2cf1c1da72796d7,die/die<det><def><f><sg><nom>,16,16,2,2
1.0,1362178061,83183,u:iNOv,en,it,c52ab45d4e22ee7580041911159e3c0c,water/water<n><sg>,4,4,1,1
1.0,1362732043,1443229,u:ffS,es,en,bde4e8d34615f749c75fefdbd0226881,toca/tocar<vblex><pri><p3><sg>,8,7,1,1
1.0,1362976711,148,u:iV_q,es,en,41ba24ffb11fd09f5fc715d39cc6c1ea,qué/qué<prn><itg><m><sg>,7,6,2,2
1.0,1362109399,83843,u:gXUf,fr,en,0ac62bb0d607e1c609551307748af744,<*sf>/cousin<n><*gndr><*numb>,3,3,1,1
1.0,1362241430,1515,u:hTsS,it,en,fe72c841a54b9112e60870182236e00e,lo/il<det><def><m><sg>,9,8,1,1
1.0,1362613374,156910,u:ikqx,es,en,255a5914af5c09d4097fcd49f2cf43cf,enferma/enfermo<adj><f><sg>,3,3,1,1
1.0,1362598878,412347,u:gZJc,en,es,d719abe6d58db5fc395f868adad09f97,attitude/attitude<n><sg>,4,4,2,2
1.0,1363019901,62,u:i7rz,en,es,ee83763629a0d5a538c07e65bfd65593,please/please<adv>,22,22,1,1
1.0,1362382196,254227,u:h46f,de,en,379be042c102166ddc7e3b0b2f562809,man/man<det><ind><mf><sg><nom>,2,1,1,1
1.0,1362437862,8287,u:iVq2,de,en,46cd21495035f225d4fe8fc8552badc0,apfel/apfel<n><m><sg><acc>,6,5,1,1
1.0,1362347263,1713937,u:heQ5,es,en,107cc07081fadc4035141c3bb5f43d88,nada/nadar<vblex><pri><p3><sg>,9,8,4,4
1.0,1362412915,202,u:gDdc,fr,en,0ce4f8d1f50e4c32da1bc78dfe51f530,dès/dès<pr>,5,5,2,2
1.0,1362258556,1712832,u:f4I1,en,es,a721f4d59253aa717be5cda733d1bed9,but/but<cnjcoo>,14,10,1,1
0.75,1362607994,855145,u:h08S,en,pt,dc1e5b7d01d76c0719ee823c6b9c5b1f,if/if<cnjsub>,2,1,4,3
0.5,1362241075,771594,u:hdE9,en,it,cb695e9d5004ede9aab7925bf0fc5de5,beautiful/beautiful<adj>,5,4,2,1
1.0,1362451437,433165,u:iA4Y,en,es,b968b069e4e2c04848e9f8924e34c031,we/prpers<prn><subj><p1><mf><pl>,3,3,7,7
1.0,1362084971,237732,u:gkO6,fr,en,4cf7cc58a60045f4396136f6368d8d41,pardon/pardon<n><m><sg>,3,2,2,2
1.0,1362121146,553454,u:NuB,de,en,306560d6f47275980bdfc69f8f338552,trinkt/trinken<vblex><pri><p3><sg>,6,6,2,2
1.0,1362512334,776752,u:bDa0,en,es,f5853ea6f34c284316daaf26ea57182a,backpack/backpack<n><sg>,5,5,1,1
1.0,1362943430,349,u:igob,es,en,175b9734d160e51bca3576d2866d6887,espejo/espejo<n><m><sg>,4,4,1,1
1.0,1362411815,505469,u:ioDG,en,pt,c2931f12f84e49c84d224cbbdc8a504b,cats/cat<n><pl>,11,10,1,1
1.0,1362430675,277,u:iTmx,it,en,418101d9be14cf5e53ad57ac4f8f4258,sono/essere<vbser><pri><p1><sg>,1,1,1,1
1.0,1363045592,455,u:fg77,en,pt,74b2ac77cf1b5c548dee1241dd3667b9,cheese/cheese<n><sg>,6,6,1,1
1.0,1362377614,393666,u:iy9k,de,en,13302250dd3c42bb38cd86e34b5a44cf,definiert/definieren<vblex><pri><p3><sg>,3,3,1,1
1.0,1362285234,2940500,u:gM0Z,en,es,5a4b5fe1ab77078da6c5bfddbf0e81af,touch/touch<vblex><pres>,3,3,1,1
1.0,1363034546,16867,u:dj_0,en,es,bfb6c681b3a663e8586cb4b875e80ea2,what/what<det><itg><sp>,18,16,1,1
0.5,1362510405,1117470,u:hVlj,es,en,11d02829b51e0f162d853c969a91a30a,cangrejo/cangrejo<n><m><sg>,1,1,2,1
1.0,1362604009,2537123,u:gYuC,en,es,a6b0dbbf49bf0b42c8e3bfbd0f287383,third/third<det><ord><sp>,5,5,1,1
0.5,1362158205,430,u:f8xy,fr,en,8bd6d060bb604e17c936418f835d87c8,mon/mon<det><pos><m><sg>,68,62,2,1
1.0,1363059468,1217831,u:du-x,en,es,715176b2531f23894fa17069ca039496,love/love<vblex><pres>,6,6,2,2
1.0,1362685724,226846,u:Uh,en,es,0315628d912d1eb5729f1c9a226d1c13,hour/hour<n><sg>,3,3,1,1
1.0,1362999005,2359,u:iXDY,it,en,9cfb037fb5bf9051645e9c7d5d336c73,la/il<det><def><f><sg>,7,5,1,1
1.0,1362967375,536,u:iji9,it,en,bca3b394d967b7327f1efd87854ed0e3,<*sf>/strano<adj><*gndr><*numb>,13,12,1,1
0.0,1362153660,12877542,u:cKCx,es,en,c84476c460737d9fb905dca3d35ec995,niños/niño<n><m><pl>,2,2,1,0
1.0,1362836422,342,u:hszO,de,en,b23179d4d2325444422b2bfc7f0c1775,danke/danken<vblex><pri><p1><sg>,47,46,3,3
1.0,1362144716,214,u:hGpj,it,en,3c557a074b7cb1e95537dbec5ec4e425,dieta/dieta<n><f><sg>,7,7,1,1
1.0,1362274064,521,u:iIQg,de,en,f0018f1d6164d3c67265ca716588f7cb,es/es<prn><p3><nt><sg><nom>,9,8,1,1
0.5,1362107285,664,u:eOil,es,en,575d2821d7c3fa6d410c0eb2ea878f28,leche/leche<n><f><sg>,86,65,4,2
1.0,1362250176,241,u:fQCf,en,es,a826c47947d68549fa81e19cafa57ba0,eat/eat<vblex><pres>,7,7,3,3
1.0,1362453593,10878,u:iYei,es,en,7c5f7481bd058705944beb130edc5882,él/prpers<prn><tn><p3><m><sg>,6,6,3,3
1.0,1362089114,99011,u:gu7y,fr,en,28bf9a71ef6ce4721e906f594b7a5b80,fille/fille<n><f><sg>,37,37,1,1
1.0,1362329544,180754,u:iNLy,en,es,577853bea646e596a8bd041fb781718a,does/do<vbdo><pri><p3><sg>,1,1,1,1
1.0,1362192084,1296,u:g3bB,es,en,c84476c460737d9fb905dca3d35ec995,niños/niño<n><m><pl>,9,9,1,1
1.0,1362787284,417780,u:d0Aw,en,es,cd6d617c7071b0bb4b0863ab14ff6d80,pasta/pasta<n><sg>,6,6,1,1
1.0,1362086706,346,u:gkUq,en,pt,46341b7c7585f24c7f59ddfd73e02fa9,aunt/aunt<n><sg>,26,22,2,2
1.0,1362447097,85750,u:g9nN,pt,en,7e000a06e3dca93cb4354798da6a7ab8,milho/milho<n><m><sg>,13,12,1,1
0.0,1362700495,3956511,u:fkQe,es,en,99cd0848be9239250ffd99e11add7338,de/de<pr>,3,3,1,0
1.0,1362147502,346355,u:2vP,de,en,ba20cf94866d30f78c4d931bf2c7ef46,gegessen/essen<vblex><pp><@present_perfect>,39,18,1,1
1.0,1362266445,301,u:doBQ,es,en,d867e6dcd2985552d8989785ef397f08,artistas/artista<n><mf><pl>,6,6,1,1
1.0,1362304732,58403,u:hl-J,fr,en,603b7cd0d4d54eee91008645adccd258,mange/manger<vblex><pri><p1><sg>,7,7,1,1
1.0,1362799432,1156807,u:itUy,es,en,41e6f9b46214faa29fba6d9f552d7960,patos/pato<n><m><pl>,2,2,1,1
0.0,1362322894,429820,u:hhZz,es,en,c9da1649de2791d9e9f2982827a0c86b,quieren/querer<vblex><pri><p3><pl>,4,4,1,0
1.0,1362655536,904,u:bjEJ,fr,en,4936b26c3b828f9c9a868db32e5ee9d9,<*sf>/comprendre<vblex><pri><*pers><*numb>,8,6,1,1
1.0,1362260876,784035,u:fQnS,en,es,3cfd783516b85a3bb5306b917cd97913,hope/hope<n><sg>,2,2,1,1
1.0,1363104056,9554,u:hmYp,fr,en,8bd6d060bb604e17c936418f835d87c8,mon/mon<det><pos><m><sg>,7,6,2,2
1.0,1362932629,74810,u:ifyN,en,pt,4f5b0cd71bfa77c08eb61bb64522c8b4,which/which<prn><itg><m><sp>,7,7,1,1
1.0,1362290539,96139,u:ivnx,fr,en,4455ff24e886f8164ff9b60190f0506c,<*sf>/beau<adj><*gndr><*numb>,2,2,1,1
1.0,1363085213,510637,u:iGpx,en,it,87c450efea56f8f35f5ca4e48906a192,bye/bye<ij>,2,2,3,3
1.0,1362476187,43069,u:igXB,fr,en,8243ebb6f04f8293b3c63cf666b5eacc,le/le<det><def><m><sg>,94,82,2,2
1.0,1362597840,796,u:iZqx,de,en,9983955c6ae5ccb44212967d15178a02,schlecht/schlecht<adj><pst><pred>,7,7,1,1
1.0,1362940613,299478,u:g6Wk,es,en,88b83603f8245577a390a7cb07cf6f37,<*sf>/plato<n><m><*numb>,2,2,1,1
1.0,1363089186,619,u:hrhq,en,pt,547bb1812414cec172b0afef5ca93fce,girl/girl<n><sg>,45,42,2,2
1.0,1362254353,1867645,u:dFoZ,es,en,2f2e9c3275b27175db209eccaa8cd4f4,ir/ir<vblex><inf>,2,1,3,3
1.0,1362291245,32659,u:iStj,it,en,f81c44c480142e3f01f0e5737f7e8bac,l'/il<det><def><mf><sg>,6,5,1,1
1.0,1362111375,517685,u:iqQn,fr,en,5020a6e3b43b4fde064ffbc67ec80aa6,buvons/boire<vblex><pri><p1><pl>,3,3,3,3
1.0,1362473928,1342968,u:gTtK,it,en,a00ac61a157beed441c40ec64c73fadd,vino/vino<n><m><sg>,3,3,1,1
1.0,1362091198,974580,u:h902,de,en,e15f13f230d129ce73b482d92222ae79,hast/haben<vbhaver><pri><p2><sg>,4,4,1,1
1.0,1362549219,504,u:fIgr,es,en,0675fd378e3251994addd1184a560eec,tu/tuyo<det><pos><mf><sg>,10,9,1,1
0.0,1362870700,1020521,u:hpaZ,it,en,32a79b80bd49498e6748fdf49a3c9868,torte/torta<n><f><pl>,2,2,1,0
1.0,1363045957,749,u:hGXL,es,en,e62e7e3169e94a672b58ef0a9a3abea1,medias/media<n><f><pl>,3,2,1,1
1.0,1362324287,212935,u:fNgM,fr,en,bc77537cb121e6e22bd91949fbecc4c4,eau/eau<n><f><sg>,8,6,1,1
1.0,1362460671,77746,u:iFkM,de,en,0cf63ffe3dda158bc3dbd55682b355ae,frau/frau<n><f><sg><nom>,12,11,1,1
1.0,1362415490,2072,u:iKG9,es,en,9577cf369b0d89d505b15e69cb52dd73,vestido/vestido<n><m><sg>,22,21,1,1
1.0,1362145897,8617118,u:Yy3,es,en,d2fc6c44b97fb38c957871920b11fd32,mañana/mañana<adv>,7,6,4,4
0.5,1362741815,242,u:fVER,es,en,08b5bfeef548a7f46065768ba926e325,anoche/anoche<adv>,10,5,2,1
1.0,1362704718,1373479,u:gT0,fr,en,24ea7199ed8e95e420abc795c3770416,lettre/lettre<n><f><sg>,6,6,1,1
1.0,1362714273,515,u:fdPU,en,es,0b92ea6f088f642e9aaa8c2acc7d7b0a,boy/boy<n><sg>,119,110,2,2
1.0,1362771450,231,u:i8vq,fr,en,e3bebde2e7cee0fa6157219f3536d80f,femme/femme<n><f><sg>,3,3,4,4
1.0,1362481689,88376,u:ebX-,en,es,0a0fb7e1b81f43549d62cf738869323a,tired/tired<adj>,9,8,3,3
